   0	1536.000000	0.000000
   1	-511.999969	512.000000
   2	-512.000000	0.000000
   3	-512.000000	-512.000000
   4	2048.000000	0.000000
   5	-511.999969	512.000000
   6	-512.000000	0.000000
   7	-512.000000	-512.000000
   8	1792.000000	0.000000
   9	-511.999969	512.000000
  10	-512.000000	0.000000
  11	-512.000000	-512.000000
  12	2304.000000	0.000000
  13	-511.999969	512.000000
  14	-512.000000	0.000000
  15	-512.000000	-512.000000
  16	1664.000000	0.000000
  17	-511.999969	512.000000
  18	-512.000000	0.000000
  19	-512.000000	-512.000000
  20	2176.000000	0.000000
  21	-511.999969	512.000000
  22	-512.000000	0.000000
  23	-512.000000	-512.000000
  24	1920.000000	0.000000
  25	-511.999969	512.000000
  26	-512.000000	0.000000
  27	-512.000000	-512.000000
  28	2432.000000	0.000000
  29	-511.999969	512.000000
  30	-512.000000	0.000000
  31	-512.000000	-512.000000
  32	1600.000000	0.000000
  33	-511.999969	512.000000
  34	-512.000000	0.000000
  35	-512.000000	-512.000000
  36	2112.000000	0.000000
  37	-511.999969	512.000000
  38	-512.000000	0.000000
  39	-512.000000	-512.000000
  40	1856.000000	0.000000
  41	-511.999969	512.000000
  42	-512.000000	0.000000
  43	-512.000000	-512.000000
  44	2368.000000	0.000000
  45	-511.999969	512.000000
  46	-512.000000	0.000000
  47	-512.000000	-512.000000
  48	1728.000000	0.000000
  49	-511.999969	512.000000
  50	-512.000000	0.000000
  51	-512.000000	-512.000000
  52	2240.000000	0.000000
  53	-511.999969	512.000000
  54	-512.000000	0.000000
  55	-512.000000	-512.000000
  56	1984.000000	0.000000
  57	-511.999969	512.000000
  58	-512.000000	0.000000
  59	-512.000000	-512.000000
  60	2496.000000	0.000000
  61	-511.999969	512.000000
  62	-512.000000	0.000000
  63	-512.000000	-512.000000
  64	1568.000000	0.000000
  65	-511.999969	512.000000
  66	-512.000000	0.000000
  67	-512.000000	-512.000000
  68	2080.000000	0.000000
  69	-511.999969	512.000000
  70	-512.000000	0.000000
  71	-512.000000	-512.000000
  72	1824.000000	0.000000
  73	-511.999969	512.000000
  74	-512.000000	0.000000
  75	-512.000000	-512.000000
  76	2336.000000	0.000000
  77	-511.999969	512.000000
  78	-512.000000	0.000000
  79	-512.000000	-512.000000
  80	1696.000000	0.000000
  81	-511.999969	512.000000
  82	-512.000000	0.000000
  83	-512.000000	-512.000000
  84	2208.000000	0.000000
  85	-511.999969	512.000000
  86	-512.000000	0.000000
  87	-512.000000	-512.000000
  88	1952.000000	0.000000
  89	-511.999969	512.000000
  90	-512.000000	0.000000
  91	-512.000000	-512.000000
  92	2464.000000	0.000000
  93	-511.999969	512.000000
  94	-512.000000	0.000000
  95	-512.000000	-512.000000
  96	1632.000000	0.000000
  97	-511.999969	512.000000
  98	-512.000000	0.000000
  99	-512.000000	-512.000000
 100	2144.000000	0.000000
 101	-511.999969	512.000000
 102	-512.000000	0.000000
 103	-512.000000	-512.000000
 104	1888.000000	0.000000
 105	-511.999969	512.000000
 106	-512.000000	0.000000
 107	-512.000000	-512.000000
 108	2400.000000	0.000000
 109	-511.999969	512.000000
 110	-512.000000	0.000000
 111	-512.000000	-512.000000
 112	1760.000000	0.000000
 113	-511.999969	512.000000
 114	-512.000000	0.000000
 115	-512.000000	-512.000000
 116	2272.000000	0.000000
 117	-511.999969	512.000000
 118	-512.000000	0.000000
 119	-512.000000	-512.000000
 120	2016.000000	0.000000
 121	-511.999969	512.000000
 122	-512.000000	0.000000
 123	-512.000000	-512.000000
 124	2528.000000	0.000000
 125	-511.999969	512.000000
 126	-512.000000	0.000000
 127	-512.000000	-512.000000
 128	1552.000000	0.000000
 129	-511.999969	512.000000
 130	-512.000000	0.000000
 131	-512.000000	-512.000000
 132	2064.000000	0.000000
 133	-511.999969	512.000000
 134	-512.000000	0.000000
 135	-512.000000	-512.000000
 136	1808.000000	0.000000
 137	-511.999969	512.000000
 138	-512.000000	0.000000
 139	-512.000000	-512.000000
 140	2320.000000	0.000000
 141	-511.999969	512.000000
 142	-512.000000	0.000000
 143	-512.000000	-512.000000
 144	1680.000000	0.000000
 145	-511.999969	512.000000
 146	-512.000000	0.000000
 147	-512.000000	-512.000000
 148	2192.000000	0.000000
 149	-511.999969	512.000000
 150	-512.000000	0.000000
 151	-512.000000	-512.000000
 152	1936.000000	0.000000
 153	-511.999969	512.000000
 154	-512.000000	0.000000
 155	-512.000000	-512.000000
 156	2448.000000	0.000000
 157	-511.999969	512.000000
 158	-512.000000	0.000000
 159	-512.000000	-512.000000
 160	1616.000000	0.000000
 161	-511.999969	512.000000
 162	-512.000000	0.000000
 163	-512.000000	-512.000000
 164	2128.000000	0.000000
 165	-511.999969	512.000000
 166	-512.000000	0.000000
 167	-512.000000	-512.000000
 168	1872.000000	0.000000
 169	-511.999969	512.000000
 170	-512.000000	0.000000
 171	-512.000000	-512.000000
 172	2384.000000	0.000000
 173	-511.999969	512.000000
 174	-512.000000	0.000000
 175	-512.000000	-512.000000
 176	1744.000000	0.000000
 177	-511.999969	512.000000
 178	-512.000000	0.000000
 179	-512.000000	-512.000000
 180	2256.000000	0.000000
 181	-511.999969	512.000000
 182	-512.000000	0.000000
 183	-512.000000	-512.000000
 184	2000.000000	0.000000
 185	-511.999969	512.000000
 186	-512.000000	0.000000
 187	-512.000000	-512.000000
 188	2512.000000	0.000000
 189	-511.999969	512.000000
 190	-512.000000	0.000000
 191	-512.000000	-512.000000
 192	1584.000000	0.000000
 193	-511.999969	512.000000
 194	-512.000000	0.000000
 195	-512.000000	-512.000000
 196	2096.000000	0.000000
 197	-511.999969	512.000000
 198	-512.000000	0.000000
 199	-512.000000	-512.000000
 200	1840.000000	0.000000
 201	-511.999969	512.000000
 202	-512.000000	0.000000
 203	-512.000000	-512.000000
 204	2352.000000	0.000000
 205	-511.999969	512.000000
 206	-512.000000	0.000000
 207	-512.000000	-512.000000
 208	1712.000000	0.000000
 209	-511.999969	512.000000
 210	-512.000000	0.000000
 211	-512.000000	-512.000000
 212	2224.000000	0.000000
 213	-511.999969	512.000000
 214	-512.000000	0.000000
 215	-512.000000	-512.000000
 216	1968.000000	0.000000
 217	-511.999969	512.000000
 218	-512.000000	0.000000
 219	-512.000000	-512.000000
 220	2480.000000	0.000000
 221	-511.999969	512.000000
 222	-512.000000	0.000000
 223	-512.000000	-512.000000
 224	1648.000000	0.000000
 225	-511.999969	512.000000
 226	-512.000000	0.000000
 227	-512.000000	-512.000000
 228	2160.000000	0.000000
 229	-511.999969	512.000000
 230	-512.000000	0.000000
 231	-512.000000	-512.000000
 232	1904.000000	0.000000
 233	-511.999969	512.000000
 234	-512.000000	0.000000
 235	-512.000000	-512.000000
 236	2416.000000	0.000000
 237	-511.999969	512.000000
 238	-512.000000	0.000000
 239	-512.000000	-512.000000
 240	1776.000000	0.000000
 241	-511.999969	512.000000
 242	-512.000000	0.000000
 243	-512.000000	-512.000000
 244	2288.000000	0.000000
 245	-511.999969	512.000000
 246	-512.000000	0.000000
 247	-512.000000	-512.000000
 248	2032.000000	0.000000
 249	-511.999969	512.000000
 250	-512.000000	0.000000
 251	-512.000000	-512.000000
 252	2544.000000	0.000000
 253	-511.999969	512.000000
 254	-512.000000	0.000000
 255	-512.000000	-512.000000
 256	1544.000000	0.000000
 257	-511.999969	512.000000
 258	-512.000000	0.000000
 259	-512.000000	-512.000000
 260	2056.000000	0.000000
 261	-511.999969	512.000000
 262	-512.000000	0.000000
 263	-512.000000	-512.000000
 264	1800.000000	0.000000
 265	-511.999969	512.000000
 266	-512.000000	0.000000
 267	-512.000000	-512.000000
 268	2312.000000	0.000000
 269	-511.999969	512.000000
 270	-512.000000	0.000000
 271	-512.000000	-512.000000
 272	1672.000000	0.000000
 273	-511.999969	512.000000
 274	-512.000000	0.000000
 275	-512.000000	-512.000000
 276	2184.000000	0.000000
 277	-511.999969	512.000000
 278	-512.000000	0.000000
 279	-512.000000	-512.000000
 280	1928.000000	0.000000
 281	-511.999969	512.000000
 282	-512.000000	0.000000
 283	-512.000000	-512.000000
 284	2440.000000	0.000000
 285	-511.999969	512.000000
 286	-512.000000	0.000000
 287	-512.000000	-512.000000
 288	1608.000000	0.000000
 289	-511.999969	512.000000
 290	-512.000000	0.000000
 291	-512.000000	-512.000000
 292	2120.000000	0.000000
 293	-511.999969	512.000000
 294	-512.000000	0.000000
 295	-512.000000	-512.000000
 296	1864.000000	0.000000
 297	-511.999969	512.000000
 298	-512.000000	0.000000
 299	-512.000000	-512.000000
 300	2376.000000	0.000000
 301	-511.999969	512.000000
 302	-512.000000	0.000000
 303	-512.000000	-512.000000
 304	1736.000000	0.000000
 305	-511.999969	512.000000
 306	-512.000000	0.000000
 307	-512.000000	-512.000000
 308	2248.000000	0.000000
 309	-511.999969	512.000000
 310	-512.000000	0.000000
 311	-512.000000	-512.000000
 312	1992.000000	0.000000
 313	-511.999969	512.000000
 314	-512.000000	0.000000
 315	-512.000000	-512.000000
 316	2504.000000	0.000000
 317	-511.999969	512.000000
 318	-512.000000	0.000000
 319	-512.000000	-512.000000
 320	1576.000000	0.000000
 321	-511.999969	512.000000
 322	-512.000000	0.000000
 323	-512.000000	-512.000000
 324	2088.000000	0.000000
 325	-511.999969	512.000000
 326	-512.000000	0.000000
 327	-512.000000	-512.000000
 328	1832.000000	0.000000
 329	-511.999969	512.000000
 330	-512.000000	0.000000
 331	-512.000000	-512.000000
 332	2344.000000	0.000000
 333	-511.999969	512.000000
 334	-512.000000	0.000000
 335	-512.000000	-512.000000
 336	1704.000000	0.000000
 337	-511.999969	512.000000
 338	-512.000000	0.000000
 339	-512.000000	-512.000000
 340	2216.000000	0.000000
 341	-511.999969	512.000000
 342	-512.000000	0.000000
 343	-512.000000	-512.000000
 344	1960.000000	0.000000
 345	-511.999969	512.000000
 346	-512.000000	0.000000
 347	-512.000000	-512.000000
 348	2472.000000	0.000000
 349	-511.999969	512.000000
 350	-512.000000	0.000000
 351	-512.000000	-512.000000
 352	1640.000000	0.000000
 353	-511.999969	512.000000
 354	-512.000000	0.000000
 355	-512.000000	-512.000000
 356	2152.000000	0.000000
 357	-511.999969	512.000000
 358	-512.000000	0.000000
 359	-512.000000	-512.000000
 360	1896.000000	0.000000
 361	-511.999969	512.000000
 362	-512.000000	0.000000
 363	-512.000000	-512.000000
 364	2408.000000	0.000000
 365	-511.999969	512.000000
 366	-512.000000	0.000000
 367	-512.000000	-512.000000
 368	1768.000000	0.000000
 369	-511.999969	512.000000
 370	-512.000000	0.000000
 371	-512.000000	-512.000000
 372	2280.000000	0.000000
 373	-511.999969	512.000000
 374	-512.000000	0.000000
 375	-512.000000	-512.000000
 376	2024.000000	0.000000
 377	-511.999969	512.000000
 378	-512.000000	0.000000
 379	-512.000000	-512.000000
 380	2536.000000	0.000000
 381	-511.999969	512.000000
 382	-512.000000	0.000000
 383	-512.000000	-512.000000
 384	1560.000000	0.000000
 385	-511.999969	512.000000
 386	-512.000000	0.000000
 387	-512.000000	-512.000000
 388	2072.000000	0.000000
 389	-511.999969	512.000000
 390	-512.000000	0.000000
 391	-512.000000	-512.000000
 392	1816.000000	0.000000
 393	-511.999969	512.000000
 394	-512.000000	0.000000
 395	-512.000000	-512.000000
 396	2328.000000	0.000000
 397	-511.999969	512.000000
 398	-512.000000	0.000000
 399	-512.000000	-512.000000
 400	1688.000000	0.000000
 401	-511.999969	512.000000
 402	-512.000000	0.000000
